epoch,loss
80,0.551675354441007
81,0.5479322980929126
82,0.5419239480729385
83,0.5374856261957076
84,0.53444805048326
85,0.5211689656460157
86,0.536491801261261
87,0.5488658372352841
88,0.5202390760063164
89,0.5230834168652373
90,0.5374784274527462
91,0.5336556606074815
92,0.5329208338623166
93,0.5176798836778729
94,0.5301997056230903
95,0.5197358301450168
96,0.5228918779200764
97,0.5255743307211707
98,0.5194781868147754
99,0.5293208430370977
0,0.5386768157283465
1,0.523653017817646
2,0.5340959630425899
3,0.5228461911601405
4,0.5224380042123539
5,0.5284061244017976
6,0.5256317527464001
7,0.528375097740722
8,0.5292286402996509
9,0.5189264527051359
10,0.5239709295853171
11,0.5358477811659536
12,0.5159403156609305
13,0.5142323179270631
14,0.5272544264312713
15,0.5219580084085464
16,0.5158096039167015
17,0.524424201818884
18,0.516747461351496
19,0.5168364905571986
20,0.5247123273870637
21,0.5229612417639263
22,0.5312064002237974
23,0.5197610733730178
24,0.5206109512477152
25,0.49997541580789834
26,0.5110433263483868
27,0.5341490651731209
28,0.5191023140665023
29,0.5221184922722719
30,0.5084387732128943
31,0.5191692676675576
32,0.5038659685561734
33,0.5059934751160683
34,0.5069381734856995
35,0.5191870524437838
36,0.5148413062335984
37,0.5221205908324449
38,0.49813298975187603
39,0.5151117396170414
40,0.5097070175313181
41,0.5064553737800609
42,0.4971391954409179
43,0.5128087206313046
44,0.5096433107811277
45,0.5006282225411426
46,0.518558252482645
47,0.5199642724855753
48,0.520078753111183
49,0.5057587225430755
50,0.5108279635508856
51,0.503001495735139
52,0.5076907514243998
53,0.5034373986624903
54,0.5022395882274835
55,0.4891826773002263
56,0.49843169933044784
57,0.49727527620971845
58,0.5111235175882617
59,0.4907233769334452
60,0.49799237260094253
61,0.4943165297329586
62,0.5152928145822658
63,0.4954479664203621
64,0.4992203931173971
65,0.5031389988037527
66,0.49231769649251816
67,0.48534772112484903
68,0.5000022864069349
69,0.4975685519516789
70,0.4967987744778555
71,0.5039714491094953
72,0.4987396169253575
73,0.5020171943751555
74,0.4919702346406637
75,0.49259890816224516
76,0.5035772271935017
77,0.5008517083942249
78,0.5042026417770533
79,0.493773891740749
80,0.5050677550776351
81,0.4896692081444686
82,0.48653900503150876
83,0.4835367481354424
84,0.49034338957199486
85,0.4855056080206107
86,0.49538255739276127
87,0.5047781142175839
88,0.49946902323794623
89,0.4939317583677269
90,0.4987758590729647
91,0.5016652573981593
92,0.4987829058200762
93,0.47883159889569205
94,0.4860652886150825
95,0.483134816410721
96,0.4877856740107139
97,0.4921686908891124
98,0.484498051626067
99,0.48664850901852374
100,0.48866464730392223
101,0.4955763676634399
102,0.4941011098043252
103,0.48928114545521556
104,0.4881277587064492
105,0.5005354085756887
106,0.4895673132431443
107,0.48847126790512635
108,0.48925359523104084
109,0.48352364410636245
110,0.4816600405861453
111,0.4760493808976745
112,0.4926018285194552
113,0.47242318778749437
114,0.4927871955498572
115,0.48045307548055727
116,0.4835923006457667
117,0.47566015499653996
118,0.4987471698112385
119,0.4915474676076443
120,0.48972947889518353
121,0.4807685755033006
122,0.47959747564007515
123,0.48034850155474035
124,0.493899191259056
125,0.4866586060373373
126,0.47420835904576764
127,0.46722921789173155
128,0.47513831369779125
129,0.4923019698790966
130,0.46575707024944724
131,0.4824997066089543
132,0.48558230674074543
133,0.4800157498728524
134,0.4827732167817572
135,0.48189139900408606
136,0.4800587717784188
137,0.4679810534011052
138,0.4851453377594871
139,0.47549183326222566
140,0.48625861464809345
141,0.48197310189566306
142,0.47373012184936514
143,0.46353003818301425
144,0.4819109968200166
145,0.4725077581461719
146,0.47951549403769994
0,0.47925198538809693
1,0.48298678499075676
0,0.4729025980297436
1,0.46972766212157663
2,0.4763176100308536
3,0.477394649578679
4,0.475088216424469
5,0.4848880204422179
6,0.4688473853573043
7,0.47381644713021415
8,0.47983863946771427
9,0.47946283575748244
10,0.49078317195858046
11,0.4735045138325903
12,0.47686506000657874
13,0.462264613979446
14,0.4665372678158825
15,0.47728362873757396
16,0.47093825699180686
17,0.48340389985711346
18,0.4803581744913132
19,0.4781555374183001
20,0.47228515450592323
21,0.4721981605154372
22,0.4804537144679857
23,0.4542029155618561
24,0.46157162384160105
25,0.4669813669376796
26,0.47703249856669416
27,0.46642281591732015
28,0.4764884221818178
29,0.46991476850203606
30,0.4641034405237885
31,0.4696343678139871
32,0.47310277274859847
33,0.4684198567824018
34,0.46592713285598064
35,0.4733763595502223
36,0.48397402072786005
37,0.4618739618128666
38,0.47142490287942274
39,0.45567029471739484
40,0.47269218443061717
41,0.4809381174103868
42,0.4684162283196084
43,0.4693014191123106
44,0.4681747426949842
45,0.46777636616901364
46,0.4729151151153029
47,0.46495231184908137
48,0.4676760104835354
49,0.45766173396259546
50,0.45915755622529536
51,0.4835987764420689
52,0.47526045604258454
53,0.4644646659112906
54,0.4718887098534133
55,0.45293374798230585
56,0.48103668998366084
57,0.45084538837514254
58,0.4576581270604204
59,0.4707574698753575
60,0.4766329954208065
61,0.4621186513173324
62,0.4671902592664444
63,0.45698146823473196
64,0.48073521893351306
65,0.4767152965068817
66,0.4547699639794006
67,0.47615785896778107
68,0.47343588432156913
69,0.4673771117763814
70,0.45353852133316697
71,0.45300785101629715
72,0.4601904527754873
73,0.46290206252246774
74,0.4536051722543855
75,0.4674729036858245
76,0.46577103421973287
77,0.4554835348440114
78,0.4557049945397403
79,0.45689241924593527
80,0.4459881736816818
81,0.45392421134296923
82,0.4493824447150297
83,0.46377286918821836
84,0.44684338397396506
85,0.4769864698336209
86,0.47084576666595473
87,0.460470027783485
88,0.46448219028772203
89,0.4579484434898502
90,0.4481024700842838
91,0.4633711533500783
92,0.4551640059798956
93,0.4589096465979212
94,0.442911163052564
95,0.4546885963188865
96,0.4495156948124209
97,0.46535925166581266
98,0.4652880475886406
99,0.44347056866653506
100,0.4504003959397475
101,0.4494023587234238
102,0.4687254127435466
103,0.44172183530385134
104,0.45576889821458405
105,0.4656828437000513
106,0.4640454404176243
107,0.45589884817700393
108,0.4570949803236672
109,0.458076913670827
110,0.4450278982159592
111,0.4501057012026669
112,0.46152963103746536
113,0.4562045198174254
114,0.44869209386868986
115,0.4605572718541108
116,0.44282257292539845
117,0.4599449317101189
118,0.4518386639494409
119,0.45336067780441736
120,0.44894458115180974
121,0.4570162867406203
122,0.4484234294223209
123,0.45585323077055717
124,0.4487716597755269
125,0.44825475823674954
126,0.4449775226324076
127,0.4464085701732866
128,0.4519458230865258
129,0.4468393335319174
130,0.4512002099786074
131,0.4413556205609473
132,0.4467559272062875
133,0.4489755789418855
134,0.4474251132899074
135,0.44831422097500295
136,0.4615219693070137
137,0.4563373377126071
138,0.436961354828009
139,0.4376386817674884
140,0.4473995462220202
141,0.441204021394413
142,0.44884369693576326
143,0.44486165894395724
144,0.44809667658942043
145,0.45008501284305125
146,0.45302042904339973
147,0.44951799191454406
148,0.4446361794146479
149,0.43162700436728935
150,0.44721328162698337
151,0.43889105610389223
152,0.4523673310515381
153,0.43824933919935455
154,0.45196344910354747
155,0.43587771568807865
156,0.4391897232722371
157,0.4413687029793378
158,0.45367087628091535
159,0.4272634534826202
160,0.44569501349882734
161,0.4501935040718445
162,0.45625415322200585
163,0.43925179272729864
164,0.4482087983038797
165,0.4506600382587602
166,0.4420566628336586
167,0.4415506549900578
168,0.44583882657831075
169,0.4455719743407787
170,0.4548561536576799
171,0.442804962136252
172,0.4315505882785205
173,0.4383517256787708
174,0.4262102706337808
175,0.44047102985042397
176,0.44385005549717976
177,0.4293750288786106
178,0.44224998456055437
179,0.4362946848975875
180,0.4406378945756343
181,0.43847472148556865
182,0.450608599039736
183,0.43953685198099385
184,0.4372740592006394
185,0.4363077260874292
186,0.45197186234497255
187,0.442061593816165
188,0.44676263626384477
189,0.4400710789536837
190,0.44047097229869453
191,0.4390716425954334
192,0.442828850840689
193,0.43785769609303804
194,0.43381815180883454
195,0.44045720177312053
196,0.43262449842727474
197,0.4312985071772209
198,0.4461221041393176
199,0.43155081017363456
200,0.43241556739855197
201,0.4391188076947645
202,0.4400173075977833
203,0.43600747287673974
204,0.42347337445744904
205,0.4405242676198262
206,0.4436860508736103
207,0.427760575006726
208,0.43865301355879793
209,0.4512678764920722
210,0.44487003331142727
211,0.43904911491378984
212,0.4294829777321748
213,0.441377597680736
214,0.44527168549917717
215,0.44177473152759833
216,0.43325909495513926
217,0.44795044206873946
218,0.4361114946284121
219,0.4300208775907434
220,0.43951172511824355
221,0.44379725285194893
222,0.44252750371152194
223,0.4255361588651775
224,0.44282475655387726
225,0.429628838186643
226,0.4270387970672179
227,0.4271226540978958
228,0.42978259869500673
229,0.4445369904159859
230,0.43713671852263714
231,0.439154180527855
232,0.4333937623167551
233,0.4516660714602118
234,0.43965719796476826
235,0.4365127322374172
236,0.4411228945659053
237,0.42759370623076315
238,0.436461579415106
239,0.4366243542722797
240,0.4243060710654664
241,0.43113239943951126
242,0.429237593305848
243,0.4396365704315324
244,0.43138987009703955
245,0.4364572565762266
246,0.43462578838150345
247,0.4421707457131756
248,0.4213693408115256
249,0.42026312318937203
250,0.42399756595872906
251,0.4407020711430138
252,0.4295512749763426
253,0.4308239062496972
254,0.4314763499223577
255,0.4318692429011227
256,0.42067263083111855
257,0.42711294909077946
258,0.4347751577114386
259,0.42946058279028543
260,0.41289448073153856
261,0.425336892235904
262,0.41801396961654386
263,0.42258168461542295
264,0.43812463769028265
265,0.43412581614909634
266,0.4360816023949038
267,0.43578156965073717
268,0.43472863645643317
269,0.43639666195057575
270,0.4360262744268903
271,0.4401989243198587
272,0.42573757328453565
273,0.4289947577441732
274,0.43481273238136564
275,0.4360023027546303
276,0.43595546921614997
0,0.41895626558451565
1,0.4284728353302325
2,0.4275095504558375
3,0.439308767076782
4,0.4311277723560731
5,0.4255834865128441
6,0.4255859781437183
7,0.42106400592577603
8,0.4329066957817763
9,0.41810336786632735
10,0.43112053298541614
11,0.42769277062747746
12,0.41200434625579385
13,0.4385787965028837
14,0.42317666356221484
15,0.4287942292228822
16,0.4434329470198962
17,0.4435082675829049
18,0.43028432524372495
19,0.4158976684094116
20,0.4195557933310748
21,0.427389412918078
22,0.4270687134816281
23,0.42108854611394225
24,0.41393490782212866
25,0.42733014914737916
26,0.4175789936055099
27,0.43126260441157127
28,0.42351091226502774
29,0.4321332242820532
30,0.42389194087515913
31,0.42427302332174394
32,0.43381318148546
33,0.42546674887579616
34,0.41082659364748064
35,0.4166128905690325
36,0.4161851094855416
37,0.4113931658587629
38,0.43671718203733045
39,0.43212327183714333
40,0.4286595110290794
41,0.4232154729380523
42,0.4229239096003835
43,0.4109481205082228
44,0.4160230038111769
45,0.4268420373279882
46,0.40895877620305426
47,0.4233670971626716
48,0.41818632996110344
49,0.4230991852049145
50,0.41233732309492843
51,0.430482600377472
52,0.42792948005941284
53,0.4303205041314966
54,0.40636696454678334
55,0.4215276482044369
56,0.4289876718314425
57,0.4185998188732292
58,0.41776818675940397
59,0.4250650298331053
60,0.4115328376146374
61,0.41621448539237504
62,0.425033791431336
63,0.4267248485277417
64,0.41798251301866346
65,0.4202796630160783
66,0.4031961202441204
67,0.43530932779834475
68,0.42371701263892714
69,0.4246259157555879
70,0.41835108559618717
71,0.4289716122351507
72,0.43755773349755234
73,0.4299294368954756
74,0.4126600776548668
75,0.4267308396357362
76,0.4097482987043638
77,0.43379746346424025
78,0.43515375522916677
79,0.4068695343079506
80,0.41387716134489383
81,0.43606189610336415
82,0.41893749203663116
83,0.42928605686913257
84,0.43329801564655634
85,0.4313135352711724
86,0.4088794455452952
87,0.419114715682583
88,0.41231280670411163
89,0.4057624681041606
90,0.4108110555705504
91,0.43426574540314494
92,0.41184211097737794
93,0.4148425928727594
94,0.4201866125547758
95,0.41457061480570545
96,0.41671060586488373
97,0.4250615225123462
98,0.4021672544930811
99,0.40737800291108506
100,0.42693930328448093
101,0.4069607985426261
102,0.4115233267807672
103,0.41338260501863494
104,0.41188762007501495
105,0.40873206164487585
106,0.39400858891707274
107,0.3999988850386393
108,0.4229717724906501
109,0.411653498768486
110,0.41888732590302025
111,0.3997850318148892
112,0.4144155448853409
113,0.41789338589015024
114,0.4203032902692274
115,0.4170141823049034
116,0.4144322187689844
117,0.4275612729321164
118,0.4143100620537836
119,0.4133178013406934
120,0.41342427451363817
121,0.4204618034844277
122,0.4094372160772803
123,0.4150036110753013
124,0.4055101949601404
125,0.41883725557796736
126,0.3970324411107007
127,0.41690953629672206
128,0.4077003067159044
129,0.41544724319891263
130,0.4137122596523935
131,0.42347231373110766
132,0.4221049312161662
133,0.42113921356697875
134,0.4239725630570163
135,0.4161522592810954
136,0.4148170055461026
137,0.41762805028608246
138,0.419095364429297
139,0.4170958659663591
140,0.40369253245843273
141,0.42211196841972487
142,0.4142281900119958
143,0.4178353327336491
144,0.40996319854692104
145,0.3966801265337234
146,0.40404738006632657
147,0.4104617902237962
148,0.4185618072828298
149,0.4266743364503547
150,0.4079326986465403
151,0.4178489424658799
152,0.4123036529047675
153,0.4058807620688552
154,0.41305200711533585
155,0.41745970707376717
156,0.3989912553858425
157,0.41969648838764234
158,0.4197042133879437
159,0.41350442278248967
160,0.4220013020595195
161,0.40524053646712216
162,0.406948230134183
163,0.41594948485413547
164,0.4053502118074766
165,0.4290775802507195
166,0.40782319149002433
167,0.41437953114459514
168,0.41159645047399307
169,0.4096710903955603
170,0.3999709666966991
171,0.40548932823723044
172,0.4055752944293863
173,0.4051898643374443
174,0.4096213804197408
175,0.40304835929825744
176,0.42071587067618166
177,0.41622609563011637
178,0.4046845179444219
179,0.39449527384012295
180,0.39555973162053415
181,0.40538743663058485
182,0.4030228690494613
183,0.4076642017731423
184,0.40377663804959224
185,0.41071463333222497
186,0.4139778166683891
187,0.40239527006383224
188,0.40837977801559755
189,0.4139206128855867
190,0.41197654229378505
191,0.38599029086875697
192,0.3987308109619765
193,0.41113051954376440
0,0.84981265724548
1,0.8012722381617062
2,0.791453584026443
3,0.767443884286171
4,0.7409740103404756
5,0.754026641397802
6,0.7332535399402512
7,0.7391389006134477
8,0.7373206289091303
9,0.7202803439905682
10,0.737125239389824
11,0.7011246624182177
12,0.7167581533833484
13,0.7298605135764068
14,0.698963672457259
15,0.7004459081552371
16,0.6975636605471648
17,0.7075249399393245
18,0.7005331653315992
19,0.7067274584970978
20,0.7103890232424582
21,0.6871047999067961
22,0.7200283540617557
23,0.7105538744579589
24,0.6895995867700979
25,0.6827971190194467
26,0.7001590615905817
27,0.7124891762038886
28,0.6936880590209056
29,0.6963191711546629
30,0.7041183486433176
31,0.6885161200059818
32,0.6926999823013065
33,0.6995657687887636
34,0.6790402971360567
35,0.6865627658445128
36,0.6891837379896135
37,0.6603065473116131
38,0.6724614579182308
39,0.665388062348231
40,0.6783969533894542
41,0.6589095502191993
42,0.6902110112947166
43,0.6752007081728117
44,0.6518663159654284
45,0.6517467165088191
46,0.6616747260777783
47,0.6670381139612405
48,0.6636708638042947
49,0.6695673720375586
50,0.6699085813841436
51,0.6658119464553518
52,0.6624843686795449
53,0.6725021486365518
54,0.6707671978780418
55,0.674664243064864
56,0.6690930842459359
57,0.6706338666572842
58,0.6618032243046673
59,0.6540054296953461
60,0.6619697204125498
61,0.6765426022082323
62,0.6560285384371425
63,0.6647614892762601
64,0.6525616772126074
65,0.6441490670831492
66,0.6470889784425229
67,0.6447777334043469
68,0.6477517248554663
69,0.6489452599792325
70,0.6561774489788307
71,0.628287433962639
72,0.6243590842129493
73,0.6577336648439724
0,0.6470273671943466
1,0.6418929914614071
2,0.6460341829230642
3,0.6417920534227272
4,0.6316938535142965
5,0.6446262450630817
6,0.6510227428501606
7,0.6417860388030971
8,0.6412440522546323
9,0.6316569925780087
10,0.6291200708640724
11,0.6502392050351389
12,0.6276952979139133
13,0.6304486220831497
14,0.6224294245306079
15,0.6164259300773951
16,0.6171033852536775
17,0.6241450582679664
18,0.6158953409813773
19,0.6397269130625366
20,0.6189980191571429
21,0.6005373334356566
22,0.6194222167736789
23,0.6170438922337211
24,0.5947698718443883
25,0.6103404719305242
26,0.6217275112060078
27,0.5949053052634623
28,0.6260426099472197
29,0.6045235236599671
30,0.5981849607288932
31,0.6307167215843785
32,0.6017855773426407
33,0.6311343723020062
34,0.6237894686241191
35,0.5994880503234522
36,0.6054492070394751
37,0.5801435507418997
38,0.5821137072136487
39,0.6046418273707272
40,0.6061886018742639
41,0.6236845014757628
42,0.5933300403200767
43,0.6000041197158443
44,0.6001932850707102
45,0.6053657857888235
46,0.586504853467396
47,0.5946258694652868
48,0.621456177576384
49,0.5990208134009728
50,0.6063449051753907
51,0.6010575704168268
52,0.6052109904313582
53,0.573829448975605
54,0.6079426591046327
55,0.5876226043988247
56,0.5795795792594639
57,0.5943433369628506
58,0.5977183817708609
59,0.6003387402600351
60,0.5687173666781008
61,0.5837236153085895
62,0.6078484937883116
63,0.5864855035379958
64,0.5976254202289621
65,0.5824431484945642
66,0.5967636279718473
67,0.5781298615816138
68,0.5943897505311481
69,0.5906416399750946
70,0.5913454715854608
71,0.5932616976362478
72,0.5863425694444181
73,0.5957028992165443
74,0.5945653543570305
75,0.5871304463913017
76,0.5821250604793438
77,0.5781476003345275
78,0.5781289166630587
79,0.5750968939770923
80,0.5775987737582655
0,0.5948075805492147
1,0.6042223978951577
2,0.5970413541838716
3,0.5950974405107081
4,0.5746109053252824
5,0.5749847340726355
6,0.5946496731330184
7,0.5804634231359164
8,0.5970455623225921
9,0.582129858711825
10,0.578681634772883
11,0.5728925562217088
12,0.587006875504522
13,0.5781024084861328
14,0.5806564050322954
15,0.5672195135101619
16,0.5795435633627382
17,0.5944517457334844
18,0.5917010380667816
19,0.5717017645342177
20,0.5979983314710686
21,0.5703974533511078
22,0.5592389760379449
23,0.5751949569749908
24,0.5753993171078898
25,0.5710554446940888
26,0.5530232298163299
27,0.5613512528327296
28,0.5725329126589233
29,0.5790623215597662
30,0.5878163891976803
31,0.5635056717894247
32,0.580190481015296
33,0.5588447115862502
34,0.5564315116631525
35,0.5643112658720905
36,0.5529154594574147
37,0.5757662319326202
38,0.5661728180050023
39,0.5678911838621683
40,0.5719207805897902
41,0.5700418898997234
42,0.5675207659210586
43,0.5571382000565384
44,0.5526127080579759
45,0.5764838514975558
46,0.5595440532136945
47,0.5309997856475208
48,0.5684877983658687
49,0.5618616299876986
50,0.5698747626982282
51,0.5841463279192204
52,0.5754713770194101
53,0.5501377035225752
54,0.5802897699588287
55,0.5548412223303091
56,0.5505301239139776
57,0.5607386350220199
58,0.5637689605001464
59,0.5568968885411837
60,0.554541369826271
61,0.5593170422477841
62,0.5513516158306327
63,0.5659951271388846
64,0.5734942440552948
65,0.5486111261467912
66,0.5781743831279447
67,0.5520186206802379
68,0.5463125848292075
69,0.5672137342891732
70,0.5435850717494413
71,0.5703270562105354
72,0.5742897929446024
73,0.5400693332003607
74,0.5424402740317713
75,0.5802150206341572
76,0.5597580572596139
77,0.5571044922964332
78,0.555046712773917
79,0.5396161956966601
80,0.54977964471812
81,0.5693541440697304
82,0.5487602905838663
83,0.5391034555299519
84,0.5427536806071976
85,0.5521270676144846
86,0.5564856968576928
87,0.5258393213627899
88,0.5397316055048954
0,0.5460546460850795
1,0.5663501815538141
2,0.5431136597434244
3,0.5275976552728152
4,0.5621120347734935
5,0.5424280451639234
6,0.5342066363297623
7,0.5469418100387989
8,0.5516905555320435
9,0.5375187867301384
10,0.5602080031705677
11,0.5555915807439782
12,0.5473668417265988
13,0.5431218832297089
14,0.5433721822254027
15,0.543518907768577
16,0.5443737856102576
17,0.515869659590722
18,0.5185877806438137
19,0.556176793025772
20,0.5279574081744461
21,0.5261633826255302
22,0.5518095382439056
23,0.5484766579827739
24,0.5184386818651031
25,0.5587221963740157
0,0.540261440843454
1,0.5289525109478044
2,0.5409654363723773
3,0.5385215875341205
4,0.5452174642280799
5,0.5236073388264221
6,0.535952679065192
7,0.525497926608807
8,0.5323732594231412
9,0.5290158947882485
10,0.5324522126207608
11,0.537774121683154
12,0.5364445997980457
13,0.5365164143541074
14,0.533445325517514
15,0.5095552686741182
16,0.524853210174011
17,0.5202742953224592
18,0.53318817529977
19,0.5444668097565262
20,0.5334038957533817
21,0.5246116824105508
22,0.5338267857734563
23,0.5389879161592162
24,0.5109396688515826
25,0.5361056870935449
26,0.5371875527942943
27,0.5290921683820461
28,0.5234624702868841
29,0.5192792362848052
30,0.5280967931873283
31,0.5536346748435819
32,0.530653663384226
33,0.5285468395532603
34,0.542640559377009
35,0.5334848579871871
36,0.5374451094308482
37,0.5174984845978131
38,0.5304445872205382
39,0.5245679232250529
40,0.5286659729679253
41,0.5338095207541126
42,0.5077734591314337
43,0.5355766266833901
44,0.5381083498456876
45,0.5380597351218355
46,0.5398448456489052
47,0.5328278865290601
48,0.5045757584765934
49,0.5269291872932944
50,0.5212432991631574
51,0.5094291201360899
52,0.49930182989304256
53,0.5027651905237714
54,0.5290644403103292
55,0.5101736310941323
56,0.5179795253857966
57,0.480613675683217
58,0.5155460150657607
59,0.523077217947291
60,0.513339578942445
61,0.5397581612043
62,0.5278281644817361
63,0.5213742360836623
64,0.5352615973475068
65,0.5221572665434407
66,0.5164256340368251
67,0.5394719065062162
68,0.5065459050617159
69,0.5056593056305348
70,0.5209810690092247
71,0.5188985921882573
72,0.5124621790748614
73,0.533169748627307
74,0.5156746645153837
75,0.511699537861793
76,0.5186568717747911
77,0.51236664698187
0,0.5284679278070018
1,0.5307625402939106
2,0.5331332742192684
3,0.520390624774665
4,0.5049165145739057
5,0.5036110286222476
6,0.5327714949688258
7,0.521282426437489
8,0.5067056164551077
9,0.5273414665033714
10,0.5234261097683793
11,0.5198870995320699
12,0.5081325669799505
13,0.5130205192912299
14,0.5165076011072659
15,0.5009165970042375
16,0.513734072194795
17,0.5123448596683224
18,0.5056244240124684
19,0.5042982159972971
20,0.5137811199445416
21,0.5038365410503716
22,0.5125606768359933
23,0.5086915033560748
24,0.5125845412371275
25,0.5015491975316814
26,0.495214458839007
27,0.5415200871340615
28,0.5254767711004085
29,0.5064498410955461
30,0.529076619708249
31,0.5305736308538254
32,0.5098458032744462
33,0.4882843712596794
34,0.51159951271601
35,0.5177434980912364
36,0.5250039599070682
37,0.5113731511941388
38,0.5013360689880512
39,0.5082723914264616
40,0.4991634763571991
0,0.5263833473835251
1,0.5254194106031446
2,0.5072929804912575
3,0.5091084971547474
4,0.525192863295095
5,0.529305612597266
6,0.5149117812066857
7,0.5418978869286107
8,0.5020798037830843
9,0.5096021657022027
10,0.5148818780867808
11,0.5121349590497257
12,0.5202232910685407
13,0.518873136664345
14,0.5287585692051894
15,0.5159622519848037
16,0.5356218664553489
17,0.5194796680258174
18,0.515495957360581
19,0.5372506247175736
20,0.5002616577030513
21,0.486394636299024
22,0.525146875919599
23,0.5163729344639852
24,0.4991599841624553
25,0.5054813590528711
26,0.5152784382812945
0,0.5202694364942031
0,0.508459632849049
1,0.492020548253708
2,0.505010640259178
3,0.48490872782660965
4,0.4934373301872664
5,0.4634689248157626
6,0.48644883625246743
7,0.4845243891254146
8,0.47469345687043873
9,0.5006377759515593
10,0.5110689440174088
11,0.4803722159408848
12,0.49440853973399224
13,0.47722020432260476
14,0.4969090665166363
15,0.5037716311571458
16,0.48802750735360556
17,0.48469469975483215
18,0.47055805072776113
19,0.5055256348858138
20,0.4929775609177031
21,0.47869606303605133
22,0.4844562032065073
23,0.48803468476306555
24,0.48430248857554575
25,0.48985069624089733
26,0.4737339910497814
27,0.48240201850618625
28,0.47531413866933553
29,0.4996666759272238
30,0.4779935796178904
31,0.4739455295946689
32,0.4811322438258906
33,0.49472656273347054
34,0.47114786560141164
35,0.49111853511369025
36,0.4978473939643444
37,0.4783492336727986
